claims_text,claims_claimant,claims_claimDate,claims_claimReview_0_publisher_name,claims_claimReview_0_publisher_site,claims_claimReview_0_url,claims_claimReview_0_reviewDate,claims_claimReview_0_textualRating,claims_claimReview_0_languageCode,claims_claimReview_0_title
"There are four young people with no underlying illnesses in an intensive care unit in Cork due to Covid-19, who had all been taking anti-inflammatory drugs.",,,Full Fact,fullfact.org,https://fullfact.org/health/young-people-severe-coronavirus-cork/,2020-03-17T00:00:00Z,This is not true. It has been denied by the clinical lead of Ireland’s public health service and the whole message branded ‘misinformation’.,en,
"India army made 1000 bed hospital in Barmer, Rajasthan for coronavirus patients",Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/no-indian-army-has-not-built-1000-bed-quarantine-facility-for-coronavirus-patients/,2020-03-27T00:00:00Z,FALSE,en,"No, Indian army has not built 1000-bed quarantine facility for ..."
Says Nancy Pelosi was “caught trying to include abortion funding in bill to combat coronavirus.”,Bloggers,2020-03-12T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/16/blog-posting/no-pelosi-wasnt-caught-trying-add-abortion-funding/,,FALSE,en,"No, Pelosi wasn't caught trying to add abortion funding into ..."
"""Roche Medical company"" will launch the vaccine developed for coronavirus in United States",Social media users,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/image-of-covid-19-test-kit-shared-as-newly-developed-coronavirus-vaccine-by-roche/,2020-03-23T00:00:00Z,FALSE,en,Image of COVID-19 test kit shared as newly developed 'coronavirus vaccine' by Roche
The viral audio clip on coronavirus is Dr Devi Shetty's.,Facebook users,2020-03-18T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/viral-audio-clip-coronavirus-not-dr-devi-shetty-1657486-2020-03-19,2020-03-19T00:00:00Z,Mostly false,en,Fact Check: This viral audio clip on coronavirus is not Dr Devi Shetty's
"Says Anthony Fauci’s statement that the coronavirus death rate is 10 times that of the seasonal flu is “a claim without any scientific basis.""",Ron Paul,2020-03-16T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/18/ron-paul/ron-paul-wrong-say-no-basis-coronavirus-death-rate/,,FALSE,en,Ron Paul wrong to say no basis for coronavirus death rate
"Italy has stopped treating elderly coronavirus patients due to ""socialized medicine.""",,,Snopes.com,snopes.com,https://www.snopes.com/fact-check/italy-elderly-coronavirus/,2020-03-16T14:35:00Z,Mixture,en,Has Italy Stopped Treating the Elderly in the COVID-19 Pandemic?
"2019 coronavirus can live for ""up to 3 hours in the air, up to 4 hours on copper, up to 24 hours on cardboard up to 3 days on plastic and stainless steel.”",Facebook posts,2020-03-18T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/20/facebook-posts/covid-19-could-live-3-days-depending-surface/,,Mostly True,en,"Novel coronavirus could live up to 3 days, depending on the surface"
“Wisconsin is the only state where all Republicans voted against protecting its citizens.”,Kenosha County Democratic Party,2020-03-19T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/20/facebook-posts/yes-wisconsin-only-state-where-all-republicans-opp/,,Mostly True,en,"Yes, Wisconsin is the only state where all Republicans opposed ..."
Video of Saddam Hussein talking about the US threatening Iraq with use of coronavirus,social media users,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/no-saddam-hussein-did-not-say-us-had-threatened-iraq-with-coronavirus-in-1990/,2020-03-19T00:00:00Z,FALSE,en,"No, Saddam Hussein did not say US had threatened Iraq with ..."
"""Speaker Pelosi & Democrats are attempting to give themselves a $25 million raise"" through the coronavirus stimulus package.",Social media posts,2020-03-25T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/false-claim-of-congressional-pay-raises-in-stimulus-bill/,,FALSE,en,False Claim of Congressional Pay Raises in Stimulus Bill
"“I've always known this is a real, this is a pandemic. I've felt it was a pandemic long before it was called a pandemic.”",Donald Trump,2020-03-17T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/18/donald-trump/trump-says-he-always-felt-coronavirus-was-pandemic/,,Pants on Fire,en,Trump says he always felt coronavirus was a pandemic. He didn't ...
Drink plenty of water,,,Full Fact,fullfact.org,https://fullfact.org/online/viral-posts-sharing-symptoms-and-treatments-covid-19-contain-false-information/,2020-03-20T00:00:00Z,"Staying hydrated is good for you, but doesn't prevent or cure Covid-19",en,
"Covid-19 starts with a sore throat lasting 3-4 days. It then blends into a nasal fluid that enters the trachea and the lungs, causing pneumonia, which takes about 5 or 6 days. With pneumonia comes high fever and difficulty breathing. The nasal congestion makes you feel like you’re drowning.",,,Full Fact,fullfact.org,https://fullfact.org/online/viral-posts-sharing-symptoms-and-treatments-covid-19-contain-false-information/,2020-03-20T00:00:00Z,"This is a roughly accurate description of the most common symptoms, although not everyone with Covid-19 gets pneumonia. The symptoms may not come in this order or at these times. There have been no reports of sufferers experiencing nasal congestion that makes them feel they are drowning.",en,
"If you have a runny nose and sputum, you have a common cold.",,,Full Fact,fullfact.org,https://fullfact.org/online/viral-posts-sharing-symptoms-and-treatments-covid-19-contain-false-information/,2020-03-20T00:00:00Z,"These are the symptoms for the common cold, but they don’t rule out Covid-19.",en,
The new virus is not heat-resistant and will be killed by a temperature of 26/27 degrees. It hates the Sun.,,,Full Fact,fullfact.org,https://fullfact.org/online/viral-posts-sharing-symptoms-and-treatments-covid-19-contain-false-information/,2020-03-20T00:00:00Z,"There’s no evidence for this. There’s evidence that similar viruses transmit less well in the heat, but many countries with reported Covid-19 cases are experiencing temperatures higher than this.",en,
You should gargle as a prevention with salt in warm water.,,,Full Fact,fullfact.org,https://fullfact.org/online/viral-posts-sharing-symptoms-and-treatments-covid-19-contain-false-information/,2020-03-20T00:00:00Z,There’s no evidence this will prevent or cure the virus.,en,
It can survive for 6-12 hours on fabric and will be killed by normal laundry detergent .,,,Full Fact,fullfact.org,https://fullfact.org/online/viral-posts-sharing-symptoms-and-treatments-covid-19-contain-false-information/,2020-03-20T00:00:00Z,There’s no evidence the virus can survive in clothing and be transmitted this way.,en,
“The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing” on the coronavirus.,Donald Trump,2020-03-04T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/06/donald-trump/trump-wrongly-blames-obama-limits-coronavirus-test/,,FALSE,en,Trump wrongly blames Obama for limits on coronavirus testing
Snakes kill 137 people every day,,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,This is an underestimate. Snakes kill around 378 people per day.,en,
"Suicide is the cause of death for around 3,000 people per day",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,"Suicide is the cause of death for around 2,000 people per day.",en,
"26,383 people die of cancer each day.",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,This is broadly correct.,en,
"Humans kill 1,300 fellow humans every day.",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,This is broadly correct if just considering homicides and not including war or terrorism.,en,
"Mosquitoes kill 2,740 people every day.",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,"This appears to be an overestimate. Mosquitoes are responsible for no more than around 700,000 deaths per year, or 1,900 a day.",en,
"108 people died from Covid-19 in China on February 10th, one of the worst days so far.",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,"It is true that 108 people died in China from Covid-19 on 10 February, however, this death toll has since been surpassed.",en,
"4,300 people die of diabetes every day.",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,This is broadly correct.,en,
"24,641 die of heart disease every day.",,,Full Fact,fullfact.org,https://fullfact.org/online/coronavirus-daily-deaths/,2020-03-06T00:00:00Z,"This is an underestimate for all cardiovascular disease deaths, but close to the daily figure of those who die from coronary heart disease specifically.",en,
"After discovering a doomsday asteroid was approaching Earth, world leaders created the COVID-19 pandemic in an effort to distract the world population and force everyone to spend time with their families during Earth's final days.",,,Snopes.com,snopes.com,https://www.snopes.com/fact-check/coronavirus-doomsday-asteroid/,2020-03-25T13:19:00Z,FALSE,en,Was COVID-19 Created to Distract Us from a Doomsday Asteroid?
There's a map that shows all the countries in the world which will be effected by coronavirus,The Sun,2020-02-10T00:00:00Z,BBC,bbc.co.uk,https://www.bbc.co.uk/news/world-51504512,2020-02-19T00:00:00Z,"Misleading - this is an old map showing air travel routes, not the reach of coronavirus",en,
Says coronavirus is just “the damn flu”,David Clarke,2020-03-15T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/19/david-clarke-jr/former-sheriff-david-clarke-rants-coronavirus-just/,,Pants on Fire,en,Former Sheriff David Clarke rants coronavirus is just “the damn flu” (it's not)
Video shows President Donald Trump saying COVID-19 is Democrats’ “new hoax.”,Joe Biden,2020-03-03T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/15/joe-biden/ad-watch-biden-video-twists-trumps-words-coronavir/,,FALSE,en,Ad Watch: Biden video twists Trump's words on coronavirus
"“We’ll have 500 miles [of the Southern border fence] built by very early next year, some time, so, one of the reasons the numbers are so good. We will do everything in our power to keep the infection and those carrying the infection from entering our country. We have no choice. Whether it’s the virus that we’re talking about or many other public health threats. The Democrat policy of open borders is a direct threat to the health and well-being of all Americans. Now you see it with the coronavirus, you see it.”",Donald Trump,2020-02-28T00:00:00Z,The Washington Post,washingtonpost.com,https://www.washingtonpost.com/politics/2020/03/12/trumps-wobbly-claim-that-his-wall-could-stop-coronavirus/,,Four Pinocchios,en,Analysis | Trump's wobbly claim that his wall could stop the ...
Vit C and lemon in hot water protect against coronavirus,Social Media,2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/no-vitamin-c-and-lemon-infused-hot-water-do-not-protect-against-coronavirus-or-cancer/,2020-03-18T00:00:00Z,FALSE,en,"No, Vitamin C and lemon-infused hot water do not protect against ..."
“MSNBC actually said on air ‘I hope enough people die from coronavirus that it harms Trump’s re-election.’”,Facebook posts,2020-03-11T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/18/facebook-posts/no-msnbc-didnt-say-it-hopes-coronavirus-kills-enou/,,FALSE,en,"No, MSNBC didn't say it hopes coronavirus kills enough people to ..."
Video shows problems faced by Chinese police while catching coronavirus-infected people.,"Facebook user ""Iqbal Choudhary"" and others",2020-03-16T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-pro-democracy-clash-hong-kong-passed-off-as-china-crackdown-coronavirus-patients-1656122-2020-03-16,2020-03-16T00:00:00Z,Mostly false,en,Fact Check: Pro-democracy clash in Hong Kong passed off as ...
"A Facebook post claims to be a list of advice on coronavirus treatment from a graduate ""with a master's degree"" who ""worked in Shenzhen Hospital.""",,2020-03-01T00:00:00Z,Australian Associated Press,aap.com.au,https://www.aap.com.au/uncles-notes-for-guidance-on-covid-19-coronavirus-treatment-are-misguided/,2020-03-13T00:00:00Z,"Partly False - The claims of the content are a mixture of accurate and inaccurate, or the primary claim is misleading or incomplete.",en,“Uncle's notes” for guidance on COVID-19 coronavirus treatment are ...
"“With Ebola, we were talking about it before, you disintegrated. If you got Ebola, that was it. [Coronavirus] is like a flu, and this is a much different situation than Ebola.”",Donald Trump,2020-02-26T00:00:00Z,Washington Post,washingtonpost.com,https://www.washingtonpost.com/politics/2020/02/28/fact-checking-president-trumps-coronavirus-news-conference/,,FALSE,en,Fact-checking President Trump's coronavirus news conference - The
Drinking “water a lot and gargling with warm water & salt or vinegar eliminates” the coronavirus.,Viral image,2020-03-13T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/16/viral-image/gargling-salt-water-can-ease-sore-throat-it-wont-k/,,FALSE,en,"Gargling with salt water can ease a sore throat, but it won't kill the coronavirus"
"Says ""there is no"" COVID-19 virus.",Facebook posts,2020-03-19T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/19/facebook-posts/facebook-users-are-claiming-there-no-coronavirus-s/,,Pants on Fire,en,Facebook users are claiming there 'is no' coronavirus. That's ridiculously wrong
"Says Donald Trump “cut funding to the CDC,” “fired the Pandemic Response Team,” “refused WHO tests” and “wasted two weeks calling this outbreak a ‘Democrat hoax.’”",Instagram posts,2020-03-15T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/17/instagram-posts/celebrities-are-sharing-misleading-post-about-trum/,,Mostly False,en,Celebrities are sharing a misleading post about Trump's response to coronavirus
"“I find it incomprehensible that the president would do something as inane as calling [the novel coronavirus] a hoax, which he did [Friday] night in South Carolina.”",Mike Bloomberg,2020-03-01T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/trump-and-the-new-hoax/,,Lacks Context,en,Trump and the 'New Hoax'
“People Of Color May Be Immune To The Coronavirus Because Of Melanin.,Facebook posts,2020-02-23T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/10/facebook-posts/melanin-doesnt-protect-against-coronavirus/,,FALSE,en,Melanin doesn't protect against coronavirus
“The coronavirus was invented and patented in the USA and then planted in China.”,YouTube videos,2020-02-20T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/10/youtube-videos/coronavirus-was-not-us-invention/,,FALSE,en,Coronavirus was not a US invention
"“Some states are only getting 50 tests per day, and the Utah Jazz got 58.”",Michael Dougherty,2020-03-12T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/13/michael-dougherty/how-utah-jazz-got-58-coronavirus-tests-when-us-tes/,,TRUE,en,How the Utah Jazz got 58 coronavirus tests when US testing is sluggish
“More people have died from knowing Hillary” than coronavirus.,Gae Magnafici,2020-03-07T00:00:00Z,PolitiFact,politifact.com,https://www.politifact.com/factchecks/2020/mar/11/gae-magnafici/Wisconsin-more-died-hillary-clinton-coronavirus/,,Pants on Fire,en,Legislator's “joke”: More people died from knowing Hillary Clinton than coronavirus
"“And taking early intense action, we have seen dramatically fewer cases of the virus in the United States than are now present in Europe.”",Donald Trump,2020-03-11T00:00:00Z,Washington Post,washingtonpost.com,https://www.washingtonpost.com/politics/2020/03/12/fact-checking-trumps-address-nation-cornavirus/,2020-03-12T18:00:01Z,Not the whole story,en,Analysis | Fact-checking Trump's address to the nation on the ...
"“I met with the leaders of health insurance industry, who have agreed to waive all co-payments for coronavirus treatments.”",Donald Trump,2020-03-11T00:00:00Z,Washington Post,washingtonpost.com,https://www.washingtonpost.com/politics/2020/03/12/fact-checking-trumps-address-nation-cornavirus/,2020-03-12T18:00:01Z,Wrong,en,Analysis | Fact-checking Trump's address to the nation on the ...
Vitamin C protects against coronavirus,Andrew W. Saul,2020-03-09T00:00:00Z,The Conversation,theconversation.com,https://theconversation.com/coronavirus-its-time-to-debunk-claims-that-vitamin-c-could-cure-it-132803,2020-03-09T00:00:00Z,Unlikely to prevent or cure you,en,Coronavirus: it's time to debunk claims that vitamin C could cure it
Drinking water will cure coronavirus,Multiple sources,2020-01-25T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/health-authorities-did-not-say-drinking-water-will-prevent-coronavirus,2020-02-04T22:44:00Z,FALSE,en,
Blood donation results in free novel coronavirus test,Multiple sources,2020-03-11T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/donating-blood-us-does-not-get-you-novel-coronavirus-test,2020-03-11T21:45:00Z,FALSE,en,
"“If you go back and look at the swine flu, and what happened with the swine flu ... and how actually nothing was done for such a long period of time, as people were dying all over the place.""",Donald Trump,2020-03-13T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/trumps-h1n1-swine-flu-pandemic-spin/,,FALSE,en,Trump's H1N1 Swine Flu Pandemic Spin
UNICEF issues instructions to prevent risk of novel coronavirus infection,Multiple sources,2020-03-04T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/unicef-officials-refute-false-claim-agency-released-coronavirus-prevention-guidelines,2020-03-10T09:15:00Z,FALSE,en,
Consuming silver particles kills novel coronavirus,Multiple sources,2020-02-25T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/consuming-silver-particles-will-not-prevent-or-treat-novel-coronavirus,2020-03-13T21:27:00Z,FALSE,en,
Sales of Corona beer have dropped in the U.S. because of the new coronavirus.,Facebook posts,2020-03-03T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/coronavirus-fears-havent-sunk-sales-of-corona-beer-in-u-s/,,FALSE,en,Coronavirus Fears Haven't Sunk Sales of Corona Beer in U.S.
"Drinking water every 15 minutes prevents novel coronavirus, COVID-19",Multiple sources,2020-02-28T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/health-experts-say-drinking-water-every-15-minutes-does-not-prevent-coronavirus-infection,2020-03-09T06:15:00Z,Misleading,en,
"""We have a president of the United States, [who said] you know, 'Doesn't matter, go to work,'"" even if you think you have symptoms of the new coronavirus infection.",Sen. Bernie Sanders,2020-03-09T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/sanders-twists-trumps-words-on-coronavirus-work/,,FALSE,en,Sanders Twists Trump's Words on Coronavirus/Work
Saint Luke’s Hospital of USA says that consuming alcohol can reduce the risk of Covid-19.,Social media users,2020-03-12T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/coronavirus-fact-check-claims-on-alcohol-and-covid-19-1654812-2020-03-12,2020-03-12T00:00:00Z,Mostly false,en,"Fact Check: No, this US hospital did not say alcohol can keep Covid ..."
Volcanic ash can kill the novel coronavirus,Multiple sources,2020-02-29T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/world-health-organization-refutes-misleading-claim-volcanic-ash-can-kill-coronavirus,2020-03-10T10:00:00Z,Misleading,en,
China is supplying Quran to people to read after the Coronavirus outbreak.,Facebook user,2020-03-10T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/china-not-supplying-quran-as-antidote-coronavirus-1654559-2020-03-11,2020-03-11T00:00:00Z,Mostly false,en,"Fact Check: No, China is not supplying Quran as antidote to ..."
The NHS has warned people should not shake hands to prevent the spread of the Wuhan coronavirus,,,Full Fact,fullfact.org,https://fullfact.org/health/nhs-hasnt-advised-people-stop-shaking-hands-avoid-wuhan-coronavirus/,2020-02-28T00:00:00Z,"This is incorrect. Although some doctors have suggested this may be a good idea, no advice around shaking hands has been issued by the government",en,
"A book published in 1981 said that in 2020 a severe pneumonia-like illness would spread across the world, and calling it “Wuhan-400”.",Facebook user,,Full Fact,fullfact.org,https://fullfact.org/online/book-didnt-predict-coronavirus/,2020-02-27T00:00:00Z,"These lines are from two different books: one is from a book of predictions by a psychic published in 2008 that predicted a pneumonia-like illness, and “Wuhan-400” is a fictional disease from a sci-fi book published in 1981 that bears little similarity to the new Wuhan coronavirus.",en,
Scientists believe that coronavirus may have come from bats in a Chinese research facility.,Daily Mail,2020-02-16T00:00:00Z,Full Fact,fullfact.org,https://fullfact.org/health/coronavirus-government-laboratory/,2020-02-17T00:00:00Z,"Two Chinese scientists have published an article suggesting that the 2019 coronavirus outbreak could have originated from bats in a laboratory in Wuhan. However, apart from maps showing the proximity of laboratories, they offer no evidence to prove this.",en,
Dettol antiseptic spray says it kills human coronavirus.,Facebook user,,Full Fact,fullfact.org,https://fullfact.org/online/dettol-coronavirus/,2020-01-30T00:00:00Z,"That is correct but that doesn’t mean that Dettol spray can kill the new coronavirus identified in Wuhan. Coronavirus is a category of viruses that includes the common cold, and it is likely this the label is referring to.",en,
"“The new fad disease called the ‘coronavirus’ is sweeping headlines. Funny enough, there was a patent for the coronavirus was filed in 2015 and granted in 2018.”",Social media posts,2020-01-21T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/01/social-media-posts-spread-bogus-coronavirus-conspiracy-theory/,,FALSE,en,Social Media Posts Spread Bogus Coronavirus Conspiracy Theory
Photo of an Italian doctor waving goodbye to co-doctors as he is about to die due to coronavirus.,Social media users,2020-03-30T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/misleading-claim-about-covid19-patient-goes-viral-1663343-2020-04-04,2020-04-04T00:00:00Z,Half true,en,Fact Check: Misleading claim about Covid-19 patient goes viral
Black people are more resistant to novel coronavirus,Multiples Sources,2020-02-11T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/black-people-arent-more-resistant-novel-coronavirus,2020-02-12T17:47:00Z,Partly false,en,
“BILL AND MELINDA GATES FOUNDATION & OTHERS PREDICTED UP TO 65 MILLION DEATHS VIA CORONAVIRUS — IN SIMULATION RAN 3 MONTHS AGO!”,InfoWars,2020-01-24T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/01/new-coronavirus-wasnt-predicted-in-simulation/,,FALSE,en,New Coronavirus Wasn't 'Predicted' In Simulation
The CDC created and patented the coronavirus from Wuhan,Chris Kirckof,2020-01-22T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/coronavirus-plaguing-china-was-not-created-us-government-agency,2020-01-24T17:20:00Z,FALSE,en,
"President Donald Trump “has slashed funding of the CDC.""",Mike Bloomberg,2020-02-25T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/democrats-misleading-coronavirus-claims_,2020-03-03T23:33:19Z,Proposed Cuts Not Enacted,en,Democrats' Misleading Coronavirus Claims
"""And, look, right now you have this president, hasn’t allowed his scientists to speak, number one. He has the vice president speaking, not the scientists who know what they’re talking about, like [NIAID Director Dr. Anthony] Fauci.""",Joe Biden,2020-03-01T00:00:00Z,FactCheck.org,factcheck.org,https://www.factcheck.org/2020/03/democrats-misleading-coronavirus-claims_,2020-03-03T23:33:19Z,Distorts the Facts,en,Democrats' Misleading Coronavirus Claims
The coronavirus was created in Canada and stolen by Chinese spies,Multiple sources,,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/chinese-spies-did-not-steal-deadly-coronavirus-canada,2020-01-31T22:58:00Z,FALSE,en,
Drinking saline solution can protect you from coronavirus that broke out in Wuhan,Multiple sources,2021-01-22T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/saline-solution-kills-china-coronavirus-experts-refute-online-rumour,2020-01-24T08:35:00Z,FALSE,en,
Post shows an image of a boy crying alongside images of his parents in hospital beds who are infected with the novel Coronavirus.,Social Media pages,2020-04-04T13:46:41Z,Boom,boomlive.in,https://www.boomlive.in/world/coronavirus/false-images-show-boy-crying-parents-infected-with-covid-19-7532,2020-04-04T13:46:41Z,FALSE,en,"False: Images Show Boy Crying, Parents Infected With COVID-19"
The Simpsons predicted the novel coronavirus outbreak,Multiple sources,2020-02-01T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/image-simpsons-was-digitally-altered-make-it-look-it-predicted-novel-coronavirus,2020-03-05T11:40:00Z,FALSE,en,
Dettol knew about Coronavirus in Oct 2019.,Facebook post,2020-02-05T09:52:34Z,Boom,boomlive.in,https://www.boomlive.in/health/did-dettol-know-about-coronavirus-outbreak-beforehand-a-factcheck-6767,2020-02-05T09:52:34Z,Misleading,en,Not That Coronavirus: Why Dettol's Label Is Leading To Confusion ...
Pope Francis contacted coronavirus,Facebook users,2020-03-02T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-pope-francis-is-down-with-a-common-cold-and-not-coronavirus-1653196-2020-03-06,2020-03-06T00:00:00Z,Mostly false,en,Fact Check: Pope Francis is down with a common cold and not ...
Rapper Eminem contacted coronavirus.,Instagram handle “factcurse” and other social media users,2020-02-06T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-social-media-raps-a-flawed-tune-eminem-is-not-down-with-coronavirus-1652459-2020-03-04,2020-03-04T00:00:00Z,FALSE,en,Fact Check: Social media raps a flawed tune. Eminem is not down ...
Guidelines to protect from COVID-19 infection,Multiple sources,2020-02-25T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/health-experts-refute-new-misleading-claims-about-coronavirus-prevention-sri-lanka,2020-03-03T09:20:00Z,Misleading,en,
"Video of 25,000 coronavirus patients killed in China","Rangoli Chandel, Indur Chhugani",2016-06-20T00:00:00Z,Alt News,altnews.in,https://www.altnews.in/chinese-police-shooting-down-coronavirus-patients-manufactured-clip-viral/,2020-02-14T00:00:00Z,FALSE,en,Chinese police 'shooting down' coronavirus patients? Manufactured clip viral
Policía china detiene a un hombre con coronavirus,Varias fuentes,2020-02-24T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/video-shows-police-drill-china-during-novel-coronavirus-epidemic,2020-03-03T08:40:00Z,Engañoso,en,
Coughing sputum and runny nose not symptoms of novel coronavirus,Multiple sources,2020-02-22T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/international-health-advisories-contradict-false-claim-runny-nose-not-coronavirus-symptom,2020-03-02T08:20:00Z,FALSE,en,
Vitamin D prevents coronavirus,Multiple sources,2020-01-30T00:00:00Z,AFP Fact Check,factcheck.afp.com,https://factcheck.afp.com/health-experts-say-there-no-evidence-vitamin-d-effective-preventing-novel-coronavirus-infection,2020-02-28T03:35:00Z,Misleading,en,
"China has sought to kill 20,000 coronavirus patients to control the spread of the virus.",Chandrabhal Singh and many others,2020-02-07T00:00:00Z,IndiaToday,indiatoday.in,https://www.indiatoday.in/fact-check/story/china-permission-court-kill-thousands-coronavirus-petients-viral-1644347-2020-02-07,2020-02-07T00:00:00Z,FALSE,en,"Fact Check: No, China has not sought permission to kill 20000 ..."
The 2019 novel coronavirus has triggered multiple false and misleading claims about the origins of the disease outbreak across social media. A new claim is that the potentially deadly infection is a “man-made” combination of parts of the HIV-1 virus and the SARS virus.,Ross Walter Nutritionist & Naturopath,2020-02-05T00:00:00Z,Australian Associated Press,aap.com.au,https://www.aap.com.au/the-2019-coronavirus-is-not-a-man-made-combination-of-hiv-and-sars-viruses/,2020-02-06T00:00:00Z,"Based on the evidence, AAP FactCheck found the Facebook post to be false. There is no scientific evidence that the 2019 novel coronavirus is a combination of the SARS and HIV - 1 viruses and there is also no evidence that it was man-made or created in the Wuhan Institute of Virology.",en,The 2019 coronavirus is not a man-made combination of HIV and ...
Coronavirus-infected chicken found in Bengaluru.,Facebook user “Sourav Mondal” and others,2020-02-10T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-old-pic-of-sick-chicken-passed-off-as-coronavirus-infected-in-bengaluru-1645416-2020-02-11,2020-02-11T00:00:00Z,Mostly false,en,Fact Check: Old pic of sick chicken passed off as coronavirus ...
Woman infected with coronavirus killed by Chinese police,Facebook users,2020-02-09T00:00:00Z,India Today,indiatoday.in,https://www.indiatoday.in/fact-check/story/fact-check-did-police-publicly-kill-coronavirus-infected-woman-in-china-1645123-2020-02-10,2020-02-10T00:00:00Z,Mostly false,en,Fact Check: Did police publicly kill coronavirus-infected woman in ...
"Dr. Vladimir Zelenko's 669 COVID-19 patients that were treated with a combination of hydroxychloroquine, azithromycin, and zinc have seen zero hospitalizations, complications, or deaths.",,,Snopes.com,snopes.com,https://www.snopes.com/fact-check/zelenko-669-coronavirus-patients/,2020-03-30T16:23:00Z,Unproven,en,Has Dr. Zelenko Successfully Treated 669 Coronavirus Patients?
